suite,case,instance_seed,algorithm_seed,method,m,n,nnz,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_sparse_application_v1,NIST_WELL1033,120,6000134,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042946e-07,,,0.0008208076320943261,5.1855821084821e-16,0.0002971278324145961,3.543470352622754e-13,3.543470352622754e-13,,5.117493804545402e-11,,,26,26,52,26,26,52,50,2,50,2,0,0,0,0,25,25,25,25,0,0,0,23,1,3840,320,0.102279761,0.00048296900000000003,0.00047012899999999996,0.0,0.09122671,3.5596e-05,0.010099952999999995,0.10318370000459254,597.05078125,32.18359375,
large_sparse_application_v1,NIST_WELL1033,121,1000124,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547579e-07,,,0.0008249417741603088,9.236712417040303e-16,0.00029676890182549204,6.280103481922446e-13,6.280103481922446e-13,,5.182458828178606e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010337029,0.0029692050000000004,0.0028715410000000018,0.0014940049999999999,0.001368125,0.0005767529999999999,0.0016341529999999971,0.01139991800300777,556.796875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,121,2000127,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.805289307548097e-07,,,0.0008249417741603402,2.295035946204952e-10,0.0002967689018254658,1.5604105212054104e-07,1.5604105212054104e-07,,2.3387450377794544e-07,,,204,207,411,31,31,62,393,18,44,18,0,0,0,0,0,0,0,0,8,8264,1,22,22,8,195,0.018632495,0.002752269,0.0032331580000000003,0.007237663,0.0030760810000000005,0.00037969199999999994,0.002333323999999997,0.019677780001075007,566.83984375,1.953125,
large_sparse_application_v1,NIST_WELL1033,121,1000124,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547496e-07,,,0.0008249417741603037,8.267260366506745e-16,0.0002967689018254873,5.620966450993516e-13,5.620966450993516e-13,,5.171344447917566e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.014242957,0.005682964000000004,0.005658613000000004,0.0,0.0,0.0006951580000000001,0.0029013799999999925,0.01530702599848155,564.9375,0.05078125,
large_sparse_application_v1,NIST_WELL1033,121,1000124,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547569e-07,,,0.0008249417741603082,9.254153108548543e-16,0.0002967689018254889,6.291961526486658e-13,6.291961526486658e-13,,5.182679363352676e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.011716679,0.004724827,0.004551099999999999,0.0,0.0,0.000496365,0.0024407520000000018,0.01266299698909279,564.93359375,0.046875,
large_sparse_application_v1,NIST_WELL1033,121,1000124,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547496e-07,,,0.0008249417741603037,8.267260366506745e-16,0.0002967689018254873,5.620966450993516e-13,5.620966450993516e-13,,5.171344447917566e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.014318639,0.0056445249999999975,0.0054236250000000005,0.0,0.0,0.000687779,0.0032504890000000014,0.015351840003859252,564.92578125,0.04296875,
large_sparse_application_v1,NIST_WELL1033,121,3000127,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.8052893075475e-07,,,0.0008249417741603039,2.514544929445105e-15,0.0002967689018254873,1.7096561691934534e-12,1.7096561691934534e-12,,5.344457523741894e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.091567921,0.002222181,0.011585397999999993,0.0,0.043783151,0.000543472,0.033977191,0.09261076099937782,572.734375,7.84765625,
large_sparse_application_v1,NIST_WELL1033,121,4000131,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547586e-07,,,0.0008249417741603091,1.5028669052380515e-15,0.0002967689018254893,1.02180941208471e-12,1.02180941208471e-12,,5.2421628177542584e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.054146947,0.0012760859999999998,0.001020245,0.0,0.045655749,0.00041676200000000005,0.006194866999999993,0.05516065198753495,578.30859375,13.40625,
large_sparse_application_v1,NIST_WELL1033,121,5000133,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.80528930754751e-07,,,0.0008249417741603046,8.261360906618871e-13,0.0002967689018255425,5.616955368163329e-10,5.616955368163329e-10,,8.925749582089484e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.039676944,0.000991917,0.0009542999999999999,0.0,0.03284246,3.1871e-05,0.004888267000000002,0.040639723010826856,573.57421875,8.67578125,
large_sparse_application_v1,NIST_WELL1033,121,6000135,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.805289307547533e-07,,,0.000824941774160306,6.026889128046326e-16,0.00029676890182548814,4.0977228357113245e-13,4.0977228357113245e-13,,5.149800208598095e-11,,,24,24,48,24,24,48,46,2,46,2,0,0,0,0,23,23,23,23,0,0,0,21,1,3840,320,0.123272052,0.0004400170000000001,0.00045900399999999994,0.0,0.110091643,3.177e-05,0.01228138799999999,0.1243629719974706,597.078125,32.1875,
large_sparse_application_v1,NIST_WELL1033,122,1000125,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965468e-07,,,0.0008204513470624244,9.261931028253426e-16,0.0002922141320823796,6.331715378535814e-13,6.331715378535814e-13,,5.2900882946373285e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010314807,0.002976421999999999,0.0028595220000000006,0.0014850369999999998,0.001360123,0.000576541,0.0016337030000000007,0.011381973992683925,556.796875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,122,2000128,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.731404128965887e-07,,,0.00082045134706245,2.0189546698354422e-10,0.0002922141320823784,1.3802139416248725e-07,1.3802139416248725e-07,,2.0687356883487323e-07,,,206,208,414,32,32,64,394,20,44,20,0,0,0,0,0,0,0,0,8,8264,1,22,22,8,196,0.016546456,0.002449762,0.002974591,0.005731442,0.003403627,0.000328868,0.0019870340000000012,0.017437389004044235,566.87109375,1.95703125,
large_sparse_application_v1,NIST_WELL1033,122,1000125,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965428e-07,,,0.0008204513470624219,7.724830632079525e-16,0.00029221413208237266,5.280910509970199e-13,5.280910509970199e-13,,5.275804215110799e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.01137183,0.004839837999999997,0.004349529000000003,0.0,0.0,0.0005408479999999999,0.002182462999999999,0.012262715012184344,564.94921875,0.03515625,
large_sparse_application_v1,NIST_WELL1033,122,1000125,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965471e-07,,,0.0008204513470624246,7.580800784117375e-16,0.0002922141320823737,5.18244767316777e-13,5.18244767316777e-13,,5.272483907461033e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.01141916,0.004566823999999996,0.004324219,0.0,0.0,0.000635957,0.0025281170000000033,0.012322206996032037,564.94921875,0.0390625,
large_sparse_application_v1,NIST_WELL1033,122,1000125,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965428e-07,,,0.0008204513470624219,7.724830632079525e-16,0.00029221413208237266,5.280910509970199e-13,5.280910509970199e-13,,5.275804215110799e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.011992127,0.005062933999999996,0.004298069,0.0,0.0,0.0005514099999999999,0.0026311240000000038,0.012915130995679647,564.95703125,0.04296875,
large_sparse_application_v1,NIST_WELL1033,122,3000128,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965473e-07,,,0.0008204513470624247,2.0247941652201115e-15,0.00029221413208237363,1.384205984171681e-12,1.384205984171681e-12,,5.404197629673116e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.073052676,0.001997899999999999,0.009267883999999994,0.0,0.034134268,0.0004567269999999999,0.027652624000000008,0.07398098999692593,572.7578125,7.84375,
large_sparse_application_v1,NIST_WELL1033,122,4000132,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965448e-07,,,0.0008204513470624232,1.9255856793512575e-15,0.0002922141320823732,1.3163842854631872e-12,1.3163842854631872e-12,,5.3938232742569016e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.053926854,0.0007907829999999999,0.0007637489999999999,0.0,0.046327292,0.000365775,0.00604503,0.05491261600400321,578.3203125,13.40625,
large_sparse_application_v1,NIST_WELL1033,122,5000134,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.731404128965474e-07,,,0.0008204513470624248,7.563348770533969e-13,0.00029221413208227904,5.170516988037919e-10,5.170516988037919e-10,,8.267484823316713e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.036116884,0.0008971379999999998,0.0008742410000000003,0.0,0.030509736,2.0668e-05,0.0038357690000000062,0.03692140600469429,573.59765625,8.671875,
large_sparse_application_v1,NIST_WELL1033,122,6000136,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.731404128965435e-07,,,0.0008204513470624225,1.1687472418874955e-15,0.0002922141320823728,7.989883386635283e-13,7.989883386635283e-13,,5.3157494058197586e-11,,,29,29,58,29,29,58,56,2,56,2,0,0,0,0,28,28,28,28,0,0,0,26,1,3840,320,0.108918678,0.000538251,0.0005835770000000003,0.0,0.097259838,3.1931e-05,0.010537011999999998,0.109888229999342,597.09765625,32.1796875,
large_sparse_application_v1,NIST_WELL1033,123,1000126,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359289e-07,,,0.0008369504268090966,1.0118414363684238e-15,0.00030396974006057664,6.780869704679236e-13,6.780869704679236e-13,,5.0432053258126314e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010329293,0.002959222000000001,0.002873688999999998,0.0014906099999999996,0.001367355,0.0005779060000000002,0.0016384170000000012,0.011382103999494575,556.796875,1.203125,
large_sparse_application_v1,NIST_WELL1033,123,2000129,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,7.004860169359566e-07,,,0.000836950426809113,1.62647650632483e-10,0.0003039697400606378,1.0899855323867745e-07,1.0899855323867745e-07,,1.6338103785321962e-07,,,197,198,395,30,30,60,377,18,42,18,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.011018657,0.001459944,0.001725032,0.004477867000000001,0.0018179939999999999,0.000202832,0.0015378199999999996,0.012009439000394195,566.8515625,1.91796875,
large_sparse_application_v1,NIST_WELL1033,123,1000126,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.00486016935928e-07,,,0.000836950426809096,3.8462136698715884e-14,0.00030396974006054737,2.5775455337509155e-11,2.5775455337509155e-11,,8.805973732901632e-11,,,211,211,422,211,211,422,390,32,390,32,0,0,0,0,0,0,0,0,0,0,0,195,195,0,195,0.007940342,0.0031862219999999977,0.0030805179999999987,0.0,0.0,0.000472215,0.0016736020000000036,0.008802733005722985,564.96875,0.04296875,
large_sparse_application_v1,NIST_WELL1033,123,1000126,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359283e-07,,,0.0008369504268090962,3.5510454479806867e-14,0.00030396974006055154,2.3797381321497725e-11,2.3797381321497725e-11,,8.50770213175792e-11,,,211,212,423,211,212,423,391,32,391,32,0,0,0,0,0,0,0,0,0,0,0,195,195,0,195,0.00833824,0.003338989999999997,0.0032326269999999988,0.0,0.0,0.0004952620000000001,0.001766623000000005,0.009271764996810816,564.96484375,0.0390625,
large_sparse_application_v1,NIST_WELL1033,123,1000126,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359267e-07,,,0.0008369504268090953,3.553976412365122e-14,0.0003039697400605512,2.3817023220796954e-11,2.3817023220796954e-11,,8.511473651128194e-11,,,211,212,423,211,212,423,391,32,391,32,0,0,0,0,0,0,0,0,0,0,0,195,195,0,195,0.00593877,0.0022079430000000013,0.0021294949999999995,0.0,0.0,0.0003288169999999999,0.0016013319999999996,0.006714618008118123,564.98046875,0.05078125,
large_sparse_application_v1,NIST_WELL1033,123,3000129,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359316e-07,,,0.0008369504268090982,1.9626274733603492e-15,0.0003039697400605747,1.3152575786424505e-12,1.3152575786424505e-12,,5.1384843292193117e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.062031965,0.0011719690000000001,0.008303985999999984,0.0,0.027807267,0.00030231,0.024748743000000014,0.06294867799442727,572.78125,7.84765625,
large_sparse_application_v1,NIST_WELL1033,123,4000133,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359297e-07,,,0.000836950426809097,4.7701753318208523e-14,0.00030396974006057767,3.196739749030665e-11,3.196739749030665e-11,,9.733222199517117e-11,,,54,54,108,54,54,108,84,24,84,24,0,0,0,0,42,42,42,42,0,0,0,42,42,1280,320,0.043610536,0.000618807,0.0006516580000000002,0.0,0.038255814,0.00024982700000000005,0.004084257000000001,0.04444509500171989,578.33984375,13.40625,
large_sparse_application_v1,NIST_WELL1033,123,5000135,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.0048601693593e-07,,,0.0008369504268090972,7.621383698840659e-13,0.0003039697400605354,5.107481071015123e-10,5.107481071015123e-10,,8.147653749537076e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.031527239,0.000703833,0.0006780560000000001,0.0,0.026429118,2.0529e-05,0.0037162319999999964,0.03231358600896783,573.6015625,8.66796875,
large_sparse_application_v1,NIST_WELL1033,123,6000137,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.004860169359318e-07,,,0.0008369504268090983,1.0931302321108198e-15,0.00030396974006057496,7.325627719687781e-13,7.325627719687781e-13,,5.051030713020802e-11,,,28,28,56,28,28,56,54,2,54,2,0,0,0,0,27,27,27,27,0,0,0,25,1,3840,320,0.097433905,0.000521829,0.0004892109999999999,0.0,0.087536535,3.222e-05,0.008886329999999998,0.09834074899845291,597.12109375,32.1796875,
large_sparse_application_v1,NIST_WELL1033,124,1000127,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448604916e-07,,,0.0008276858370544294,7.722993380936322e-16,0.0002919442790849099,5.233507043157223e-13,5.233507043157223e-13,,5.30645759114082e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010357326,0.0029726180000000002,0.002878516,0.0014985659999999994,0.001364232,0.000579642,0.0016433940000000016,0.011437337001552805,556.80078125,1.203125,
large_sparse_application_v1,NIST_WELL1033,124,2000130,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.850638448605037e-07,,,0.0008276858370544368,1.5071391795058153e-11,0.00029194427908491087,1.0213168808912705e-08,1.0213168808912705e-08,,1.5356461983765307e-08,,,198,199,397,31,31,62,377,20,42,20,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.014688443,0.0020455530000000003,0.002356249,0.005253082,0.00313906,0.000322737,0.0018944990000000009,0.015601589999278076,567.03515625,2.0703125,
large_sparse_application_v1,NIST_WELL1033,124,1000127,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605065e-07,,,0.0008276858370544386,8.068222677848549e-16,0.0002919442790849168,5.467452596102245e-13,5.467452596102245e-13,,5.309637318129689e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.01082898,0.004348591999999996,0.004372995999999997,0.0,0.0,0.000528984,0.0021073920000000074,0.01176156300061848,564.99609375,0.04296875,
large_sparse_application_v1,NIST_WELL1033,124,1000127,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605011e-07,,,0.0008276858370544352,9.711515194135692e-16,0.0002919442790849156,6.581034148455429e-13,6.581034148455429e-13,,5.3272136136430284e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.007391601,0.0028942289999999964,0.002811405,0.0,0.0,0.000343332,0.001685967000000004,0.008148282999172807,564.99609375,0.0390625,
large_sparse_application_v1,NIST_WELL1033,124,1000127,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605054e-07,,,0.0008276858370544378,8.045904508813563e-16,0.0002919442790849165,5.452328629387052e-13,5.452328629387052e-13,,5.309598370762055e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010618796,0.004134324999999998,0.003982326000000002,0.0,0.0,0.0005199879999999999,0.002502145,0.011432725994382054,565.01953125,0.0625,
large_sparse_application_v1,NIST_WELL1033,124,3000130,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605053e-07,,,0.0008276858370544377,2.064813560670003e-15,0.00029194427908491656,1.3992264112574924e-12,1.3992264112574924e-12,,5.437506931636771e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.069627419,0.0017725229999999996,0.008974775999999999,0.0,0.032803036,0.00044596600000000006,0.026077084,0.07056894799461588,572.828125,7.86328125,
large_sparse_application_v1,NIST_WELL1033,124,4000134,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605013e-07,,,0.0008276858370544354,1.279341425713611e-15,0.00029194427908491575,8.669491260477029e-13,8.669491260477029e-13,,5.358482338111444e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.045514063,0.0006486370000000001,0.000630793,0.0,0.039375798,0.00027367299999999994,0.004858835000000006,0.046306582997203805,578.3671875,13.41015625,
large_sparse_application_v1,NIST_WELL1033,124,5000136,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.850638448605071e-07,,,0.0008276858370544389,7.899890854827057e-13,0.00029194427908493857,5.353382087697424e-10,5.353382087697424e-10,,8.544709576808814e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.036977852,0.0009773499999999999,0.000932711,0.0,0.03052226,3.1239e-05,0.004545530999999995,0.037935401996946894,573.62890625,8.671875,
large_sparse_application_v1,NIST_WELL1033,124,6000138,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.850638448605001e-07,,,0.0008276858370544347,1.0127556177581556e-15,0.00029194427908491564,6.86296542946373e-13,6.86296542946373e-13,,5.3305630901388387e-11,,,28,28,56,28,28,56,54,2,54,2,0,0,0,0,27,27,27,27,0,0,0,25,1,3840,320,0.099492934,0.000512763,0.000488028,0.0,0.089741179,3.1549999999999994e-05,0.008750964,0.1003687400079798,597.16015625,32.1953125,
large_sparse_application_v1,NIST_WELL1033,125,1000128,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.278923724603951e-07,,,0.0008531660872657769,7.647368956934292e-16,0.00030546843405931305,5.027489054206807e-13,5.027489054206807e-13,,5.032295662068199e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010395457,0.0029628119999999983,0.002878597000000002,0.0014844180000000006,0.0013567850000000001,0.0005780360000000001,0.0017128449999999993,0.011468245007563382,557.0390625,1.44140625,
large_sparse_application_v1,NIST_WELL1033,125,2000131,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,7.278923724604434e-07,,,0.0008531660872658052,2.2320307209652294e-10,0.00030546843405942744,1.4673687226938987e-07,1.4673687226938987e-07,,2.1993112038087408e-07,,,205,207,412,31,31,62,394,18,44,18,0,0,0,0,0,0,0,0,8,8264,1,22,22,8,196,0.015131987,0.0022771729999999995,0.0025297419999999998,0.005946813000000001,0.002414497,0.000334419,0.0019637619999999982,0.016020477007259615,567.11328125,2.1328125,
large_sparse_application_v1,NIST_WELL1033,125,1000128,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.278923724603921e-07,,,0.000853166087265775,8.916386863151351e-16,0.0003054684340593227,5.861759463942135e-13,5.861759463942135e-13,,5.04482232399789e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.007032876,0.0028256929999999998,0.0027328309999999976,0.0,0.0,0.000342334,0.001474352000000003,0.00790665800741408,565.01171875,0.04296875,
